link_id,page_no,link_text,surrounding_text,link_destination,link_domain
114,19,"[39]-[40],","Intemperate or Inflammatory Language In R v Smith [2007]QCA 447, [39]-[40], McMurdo P(Keane JA and Daubney J agreeing)said: ‘In determining whether",https://jade.io/article/19155/section/5033,jade
115,19,(2015)93 NSWLR 474;,"not ridicule an accused’s case. In Hughes v The Queen (2015)93 NSWLR 474; [2015]NSWCCA 330, the New South Wales Court of Criminal Appeal",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2037887687&pubNum=5138&originatingDoc=Ie0144310882211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=60e78deedd2642c7afff214d7044ac73&contextData=(sc.Default)&comp=wlau,thomsonreuters
116,19,"[2015]NSWCCA 330,","accused’s case. In Hughes v The Queen (2015)93 NSWLR 474; [2015]NSWCCA 330, the New South Wales Court of Criminal Appeal considered 27",https://www.caselaw.nsw.gov.au/decision/56737c8ee4b05f2c4f04a2e7,nsw
117,20,"[1994]1 Qd R 613,","judge’s ruling in a closing address. In R v Lewis [1994]1 Qd R 613, 627; [1992]QCA 223, Macrossan CJ said: ‘Counsel should not suggest",https://www.queenslandjudgments.com.au/citation/1994-1-Qd-R-613,queenslandjudgments
118,20,627;,"closing address. In R v Lewis [1994]1 Qd R 613, 627; [1992]QCA 223, Macrossan CJ said: ‘Counsel should not suggest or",https://jade.io/article/205369/section/140612,jade
119,20,"[1992]QCA 223,","address. In R v Lewis [1994]1 Qd R 613, 627; [1992]QCA 223, Macrossan CJ said: ‘Counsel should not suggest or endeavour to",https://archive.sclqld.org.au/qjudgment/1992/QCA92-223.pdf,sclqld
120,20,(2007)179 A Crim R 453;,"Because of a Prosecutor’s Improper Final Address R v Smith (2007)179 A Crim R 453; [2007]QCA 447: Impugning the credit of Crown witnesses (security guards),",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014539130&pubNum=5341&originatingDoc=I9f0edb2088b111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=05662fc35e454afba26c7beab65ad12e&contextData=(sc.Default)&comp=wlau,thomsonreuters
121,20,[2007]QCA 447:,"Final Address R v Smith (2007)179 A Crim R 453; [2007]QCA 447: Impugning the credit of Crown witnesses (security guards), where those",https://archive.sclqld.org.au/qjudgment/2007/QCA07-447.pdf,sclqld
122,20,[2016]QCA 336:,"credit, amounted to a miscarriage of justice. R v Gathercole [2016]QCA 336: The appellant had been convicted of murder. The only issue",https://archive.sclqld.org.au/qjudgment/2016/QCA16-336.pdf,sclqld
123,21,[2019]QCA 28:,to follow an impermissible path of reasoning’. R v PBC [2019]QCA 28: The appellant was convicted of indecent treatment and rape. At,https://archive.sclqld.org.au/qjudgment/2019/QCA19-028.pdf,sclqld
124,21,"[1962]Qd R 214,","a criminal trial (See Gibbs J in R v Hally [1962]Qd R 214, 217). However, as noted in R v Miller [2007]QCA 373,",https://www.queenslandjudgments.com.au/case/id/504771,queenslandjudgments
125,21,217).,"(See Gibbs J in R v Hally [1962]Qd R 214, 217). However, as noted in R v Miller [2007]QCA 373, [3],",https://jade.io/citation/2421318/section/140452,jade
126,21,"[2007]QCA 373,","R 214, 217). However, as noted in R v Miller [2007]QCA 373, [3], a trial judge has power to adjourn a criminal",https://www.queenslandjudgments.com.au/caselaw/qca/2007/373,queenslandjudgments
127,21,"[3],","217). However, as noted in R v Miller [2007]QCA 373, [3], a trial judge has power to adjourn a criminal trial",https://jade.io/article/16851/section/140887,jade
128,22,[2007]QCA 373).,a fair trial cannot be ensured (See R v Miller [2007]QCA 373). Discharging a Juror Section 33 of the Jury Act 1995,https://archive.sclqld.org.au/qjudgment/2007/QCA07-373.pdf,sclqld
129,22,33,(See R v Miller [2007]QCA 373). Discharging a Juror Section 33 of the Jury Act 1995 enshrines the common law principle,https://jade.io/article/352986/section/553,jade
130,22,Jury Act,Miller [2007]QCA 373). Discharging a Juror Section 33 of the Jury Act 1995 enshrines the common law principle that conviction for an,https://jade.io/article/352986,jade
131,22,Act 1995,[2007]QCA 373). Discharging a Juror Section 33 of the Jury Act 1995 enshrines the common law principle that conviction for an offence,https://jade.io/article/352986,jade
132,22,56,"jury of 12. However, that principle is qualified by s 56 of the Jury Act 1995, pursuant to which a judge",https://jade.io/article/352986/section/2189,jade
133,22,Jury Act,"However, that principle is qualified by s 56 of the Jury Act 1995, pursuant to which a judge may discharge a juror",https://jade.io/article/352986,jade
134,22,Act,"that principle is qualified by s 56 of the Jury Act 1995, pursuant to which a judge may discharge a juror",https://jade.io/article/352986,jade
135,22,"1995,","principle is qualified by s 56 of the Jury Act 1995, pursuant to which a judge may discharge a juror without",https://jade.io/article/352986,jade
136,22,[2005]1 Qd R 408,"of the procedures to be followed, see R v Roberts [2005]1 Qd R 408 and R v PAR [2015]1 Qd R 15. Disclosure of",https://www.queenslandjudgments.com.au/case/id/508913,queenslandjudgments
137,22,[2015]1 Qd R 15.,v Roberts [2005]1 Qd R 408 and R v PAR [2015]1 Qd R 15. Disclosure of the jury’s interim votes or voting pattern is,https://www.queenslandjudgments.com.au/case/id/507662,queenslandjudgments
138,22,60(1),a view on whether to discharge the jury under s 60(1) of the Jury Act 1995. See also Smith v The,https://jade.io/article/352986/section/8652,jade
139,22,Jury Act,whether to discharge the jury under s 60(1) of the Jury Act 1995. See also Smith v The Queen (2015)255 CLR 161;,https://jade.io/article/352986,jade
140,22,Act 1995.,to discharge the jury under s 60(1) of the Jury Act 1995. See also Smith v The Queen (2015)255 CLR 161; [2015]HCA,https://jade.io/article/352986,jade
141,22,(2015)255 CLR 161;,"the Jury Act 1995. See also Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under",https://anzlaw.thomsonreuters.com/Document/Id648a9f087ca11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
142,22,"[2015]HCA 27,","1995. See also Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under s 57",https://www.hcourt.gov.au/sites/default/files/eresources/2015/HCA/27.pdf,hcourt
143,22,"[47],","also Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under s 57 of",https://jade.io/article/402565/section/777,jade
144,22,[49].,"Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under s 57 of the",https://jade.io/article/402565/section/1625,jade
145,22,Jury Act,The judge has a discretion under s 57 of the Jury Act 1995 to direct(where there is no reserve juror) that the,https://jade.io/article/352986,jade
146,22,Act 1995,judge has a discretion under s 57 of the Jury Act 1995 to direct(where there is no reserve juror) that the trial,https://jade.io/article/352986,jade
147,22,[2007]1 Qd R 25;,trial by a jury of 12 persons (R v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231). It is plainly desirable,https://www.queenslandjudgments.com.au/case/id/500638,queenslandjudgments
148,22,[2007],(R v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231). It is plainly desirable that a judge exercising,https://www.queenslandjudgments.com.au/caselaw/qca/2007/231/pdf,queenslandjudgments
149,22,QCA 231).,v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231). It is plainly desirable that a judge exercising the powers,https://www.queenslandjudgments.com.au/caselaw/qca/2007/231/pdf,queenslandjudgments
150,22,"(1999)199 CLR 99,134[103];","does so in unmistakeable terms. See Wu v The Queen (1999)199 CLR 99,134[103]; [1999]HCA 52, [103]. Ordinarily that will be made by the",https://anzlaw.thomsonreuters.com/Document/I7764aac087b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,thomsonreuters
151,22,"[1999]HCA 52,","unmistakeable terms. See Wu v The Queen (1999)199 CLR 99,134[103]; [1999]HCA 52, [103]. Ordinarily that will be made by the judge making",https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-30/HCA/Wu%20v%20The%20Queen%20%28S22-1999%29%20%5B1999%5D%20HCA%2052.pdf,hcourt
152,22,[103].,"See Wu v The Queen (1999)199 CLR 99,134[103]; [1999]HCA 52, [103]. Ordinarily that will be made by the judge making two",https://jade.io/article/68154/section/140961,jade
153,22,[2007]1 Qd R 25;,the nature of the charge. See also R v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231; and R v Walters,https://www.queenslandjudgments.com.au/case/id/500638,queenslandjudgments
154,22,[2007],R v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231; and R v Walters [2007]QCA 140. Replacing Discharged,https://www.queenslandjudgments.com.au/caselaw/qca/2007/231/pdf,queenslandjudgments
155,22,QCA 231;,v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231; and R v Walters [2007]QCA 140. Replacing Discharged Juror with,https://www.queenslandjudgments.com.au/caselaw/qca/2007/231/pdf,queenslandjudgments
156,22,[2007]QCA 140.,R v Shaw [2007] QCA 231; and R v Walters [2007]QCA 140. Replacing Discharged Juror with Reserve Juror If a juror has,https://www.queenslandjudgments.com.au/case-download/id/61959,queenslandjudgments
157,22,34(4),"the reserve jurors(if there is more than one). See s 34(4) of the Jury Act 1995, which provides that the reserve",https://jade.io/article/352986/section/4436,jade
158,22,Jury Act,"there is more than one). See s 34(4) of the Jury Act 1995, which provides that the reserve juror(of Queensland Supreme and",https://jade.io/article/352986,jade
159,22,"Act 1995,","is more than one). See s 34(4) of the Jury Act 1995, which provides that the reserve juror(of Queensland Supreme and District",https://jade.io/article/352986,jade
160,23,"[2007]QCA 142,","for the purposes of the record. In R v Lorraway [2007]QCA 142, the Court of Appeal stated that trial judges who receive",https://www.queenslandjudgments.com.au/case-download/id/61907,queenslandjudgments
161,23,(2008),"and remain on the court file (See R v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a",https://anzlaw.thomsonreuters.com/Document/I2eb9b9c088b211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
162,23,188 A Crim R 542;,"remain on the court file (See R v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a juror’s note raises an issue",https://anzlaw.thomsonreuters.com/Document/I2eb9b9c088b211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
163,23,"[2008]QCA 299,","(See R v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a juror’s note raises an issue or issues",https://www.queenslandjudgments.com.au/caselaw/qca/2008/299,queenslandjudgments
164,23,[31]).,"v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a juror’s note raises an issue or issues that",https://jade.io/article/84052/section/1017,jade
165,23,"[2013]QCA 29,","disclosed in open court. See R v Millar (No 2) [2013]QCA 29, [27]. The judge should mark the note as an exhibit",https://archive.sclqld.org.au/qjudgment/2013/QCA13-029.pdf,sclqld
166,23,[27].,"open court. See R v Millar (No 2) [2013]QCA 29, [27]. The judge should mark the note as an exhibit for",https://jade.io/article/290755/section/140176,jade
167,23,[2010]QCA 222).,on the particular topic of concern (See R v Kashani-Malaki [2010]QCA 222). An individual juror may ask a question of the judge,https://www.queenslandjudgments.com.au/case-download/id/70562,queenslandjudgments
168,23,53(7)(a),"of the judge directly. Separation of Jury Pursuant to s 53(7)(a) of the Jury Act 1995, after the jury has retired",https://jade.io/article/352986/section/31439,jade
169,23,Jury Act,"directly. Separation of Jury Pursuant to s 53(7)(a) of the Jury Act 1995, after the jury has retired to consider its verdict,",https://jade.io/article/352986,jade
170,23,"Act 1995,","Separation of Jury Pursuant to s 53(7)(a) of the Jury Act 1995, after the jury has retired to consider its verdict, the",https://jade.io/article/352986,jade
171,24,[2007]QCA,deliberations should be suspended until that juror returns(R v Walters [2007]QCA 140). Verdict The amendments to the Jury Act 1995 make,https://www.queenslandjudgments.com.au/case-download/id/61959,queenslandjudgments
172,24,140).,should be suspended until that juror returns(R v Walters [2007]QCA 140). Verdict The amendments to the Jury Act 1995 make provision,https://www.queenslandjudgments.com.au/case-download/id/61959,queenslandjudgments
173,24,Jury Act,returns(R v Walters [2007]QCA 140). Verdict The amendments to the Jury Act 1995 make provision for the taking of majority verdicts in,https://jade.io/article/352986,jade
174,24,Act 1995,v Walters [2007]QCA 140). Verdict The amendments to the Jury Act 1995 make provision for the taking of majority verdicts in certain,https://jade.io/article/352986,jade
175,25,"[2001]1 Qd R 212,","potential to seem to prejudge the punishment(Cf R v Williams [2001]1 Qd R 212, 218). The associate calls upon the defendant by saying: See",https://www.queenslandjudgments.com.au/case/id/511736,queenslandjudgments
176,25,218).,"prejudge the punishment(Cf R v Williams [2001]1 Qd R 212, 218). The associate calls upon the defendant by saying: See Criminal",https://jade.io/article/166379/section/140599,jade
177,27,Section 51–Jury,2.2.1 Legislation [Last reviewed: May 2026] Jury Act 1995 (Qld) Section 51–Jury to be informed of charge in criminal trial Section 69A–Inquiries,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
178,27,Section 69A–Inquiries,Section 51–Jury to be informed of charge in criminal trial Section 69A–Inquiries by juror about accused prohibited 2.2.2 Commentary [Last reviewed: May,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
179,27,Jury Act,appropriate detail of: (a) the charge contained in the indictment: Jury Act 1995 s 51; (b) the jury’s duty on the trial:,https://jade.io/article/352986,jade
180,27,Act 1995,detail of: (a) the charge contained in the indictment: Jury Act 1995 s 51; (b) the jury’s duty on the trial: Jury,https://jade.io/article/352986,jade
181,27,51;,the charge contained in the indictment: Jury Act 1995 s 51; (b) the jury’s duty on the trial: Jury Act 1995,https://jade.io/article/352986/section/144,jade
182,27,Jury Act,1995 s 51; (b) the jury’s duty on the trial: Jury Act 1995 s 51; (c) the prohibition upon jurors of inquiring,https://jade.io/article/352986,jade
183,27,Act 1995,s 51; (b) the jury’s duty on the trial: Jury Act 1995 s 51; (c) the prohibition upon jurors of inquiring about,https://jade.io/article/352986,jade
184,27,51;,the jury’s duty on the trial: Jury Act 1995 s 51; (c) the prohibition upon jurors of inquiring about the defendant,https://jade.io/article/352986/section/144,jade
185,27,Jury Act,"upon jurors of inquiring about the defendant in the trial: Jury Act 1995 s 69A. Although not specifically mentioned by legislation, the",https://jade.io/article/352986,jade
186,27,Act 1995,"jurors of inquiring about the defendant in the trial: Jury Act 1995 s 69A. Although not specifically mentioned by legislation, the judge",https://jade.io/article/352986,jade
187,27,69A.,"about the defendant in the trial: Jury Act 1995 s 69A. Although not specifically mentioned by legislation, the judge may also",https://jade.io/article/352986/section/11604,jade
188,27,[1997]2 Qd R 436).,defence counsel wishes to deliver such a statement(R v Nona [1997]2 Qd R 436). Opening Remarks In R v Oulds (2014)244 A Crim R,https://www.queenslandjudgments.com.au/case/id/507020,queenslandjudgments
189,27,(2014)244 A Crim R 443;,"[1997]2 Qd R 436). Opening Remarks In R v Oulds (2014)244 A Crim R 443; [2014]QCA 223, the Court of Appeal discussed the parameters of",https://anzlaw.thomsonreuters.com/Document/Ied1aebb088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
190,27,"[2014]QCA 223,","Remarks In R v Oulds (2014)244 A Crim R 443; [2014]QCA 223, the Court of Appeal discussed the parameters of an opening",https://archive.sclqld.org.au/qjudgment/2014/QCA14-223.pdf,sclqld
191,28,[2010]QCA 194).,"provide, then it should be given to them(R v Rope [2010]QCA 194). Voting Numbers In any communication with the judge, the jury",https://archive.sclqld.org.au/qjudgment/2010/QCA10-194.pdf,sclqld
192,28,(2015)255 CLR 161;,"a majority verdict direction is being contemplated(Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of",https://anzlaw.thomsonreuters.com/Document/Id648a9f087ca11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
193,28,"[2015]HCA 27,","direction is being contemplated(Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As",https://www.hcourt.gov.au/sites/default/files/eresources/2015/HCA/27.pdf,hcourt
