link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
647,95,350;,"heard on different occasions (R v Solomon (2005)92 SASR 331, 350; [2005]SASC 265). A translation of a recording from a language",https://jade.io/article/178496/section/140750,jade,Not Required
650,95,191;,"(Butera v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 191; [1987]HCA 58; see also Benchbook Chapter 2.22 Interpreters and Translators).",https://jade.io/article/67394/section/140271,jade,Not Required
653,95,190-191;,"Butera v Director of Public Prosecutions (Vic) (1987)164 CLR 180, 190-191; [1987]HCA 58). Queensland Supreme and District Courts Criminal Directions Benchbook",https://jade.io/article/67394/section/3399,jade,Not Required
662,96,"[18],","and annotated to assist understanding’(see R v Peniamina [2018]QSC 283, [18], citing R v Watts , [225]). Where a tape recording",https://jade.io/article/622777/section/1035,jade,Not Required
675,97,"[3],","the file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For transcripts",https://jade.io/article/18380/section/140887,jade,Not Required
676,97,[93]-[94]).,"file (Gately v R (2007)232 CLR 208; [2007]HCA 55 [3], [93]-[94]). 2.21.3 Suggested Directions [Last reviewed: February 2026] (For transcripts of",https://jade.io/article/18380/section/4714,jade,Not Required
682,98,Youth Justice Act 1992 (Qld),1977 (Qld) Section 131A–Court may order interpreter to be provided Youth Justice Act 1992 (Qld) Section 72–Explanation of proceeding Section 158–Children entitled to explanation of,https://jade.io/article/345852,jade,Not Required
686,98,Domestic and Family Violence Protection Act 2012 (Qld),72–Explanation of proceeding Section 158–Children entitled to explanation of sentence Domestic and Family Violence Protection Act 2012 (Qld) Section 84–Court to ensure respondent and aggrieved understand domestic violence,https://jade.io/article/286296,jade,Not Required
689,98,Mental Health Act 2016 (Qld),84–Court to ensure respondent and aggrieved understand domestic violence order Mental Health Act 2016 (Qld) Section 5–Principles for persons with mental illness Oaths Act 1867,https://jade.io/article/449767,jade,Not Required
703,98,Uniform Civil Procedure Rules 1999 (Qld)(commencing,"1999(commencing at r 54AAA)and ch 11, pt 6 of the Uniform Civil Procedure Rules 1999 (Qld)(commencing at r 429VA). In this Chapter of the Benchbook, reference",https://jade.io/article/413497,jade,Not Required
705,99,131A,2 During the Trial Section 131A of the Evidence Act 1977 provides the court with a,https://jade.io/article/353262/section/32117,jade,Not Required
709,99,454,"in an unfair trial(see Ebataninja v Deland (1998)194 CLR 444, 454 [26]-[27]; [1998]HCA 62). A fair trial requires the jury to",https://jade.io/article/68087/section/1829,jade,Not Required
715,99,72,"proceedings have been listed under the heading ‘Legislation’ above: ss 72 and 158 of the Youth Justice Act 1992, s 84",https://jade.io/article/345852/section/146,jade,Not Required
716,99,158,"been listed under the heading ‘Legislation’ above: ss 72 and 158 of the Youth Justice Act 1992, s 84 of the",https://jade.io/article/345852/section/8900,jade,Not Required
718,99,84,"72 and 158 of the Youth Justice Act 1992, s 84 of the Domestic and Family Violence Protection Act 2012, and",https://jade.io/article/345852/section/1454,jade,Not Required
727,100,186,"v Minister for Immigration and Border Protection (2021)273 CLR 177, 186 [4]-[5]; [2021]HCA 12, [4]-[5]. Modes of interpreting Interpreting can be",https://jade.io/article/802223/section/3048,jade,Not Required
752,108,39,"the relevant text is available, if practicable (otherwise see ss 39 and 40 of the Oaths Act 1867). Subject to the",https://jade.io/article/353373/section/1978,jade,Not Required
753,108,40,"text is available, if practicable (otherwise see ss 39 and 40 of the Oaths Act 1867). Subject to the legislation, interpreters",https://jade.io/article/353373/section/7,jade,Not Required
763,110,34;,"v Alexander [1979]VR 615; R v Delon (1992)29 NSWLR 29, 34; Denver v Cosgrove [1972]3 SASR 130). The discretion is a",https://jade.io/article/806575/section/140398,jade,Not Required
767,110,421).,"view and a demonstration (see R v Lawless [1974]VR 398, 421). This distinction is summarised in R v Alexander [1979]VR 615,",https://jade.io/article/538325/section/140187,jade,Not Required
769,110,"631,","This distinction is summarised in R v Alexander [1979]VR 615, 631, which was referred to by Wilson J in Kozul v",https://jade.io/article/537959/section/141027,jade,Not Required
772,110,631:00:00,"McInerney and Murphy JJ, in a joint judgment, said at 631: Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/66901/section/141027,jade,Not Required
781,111,446).,"be present (see R v Crossman [2011]2 Qd R 435, 446). The defendant might be able to point out something about",https://jade.io/article/253344/section/140330,jade,Not Required
784,111,35-37;,"that usual approach (see R v Delon (1992)29 NSWLR 29, 35-37; see also R v Lawrence (1968)52 Cr App R 163;",https://jade.io/article/806575/section/21814,jade,Not Required
795,112,573-574,"J); see also Evans v The Queen (2007)235 CLR 521, 573-574 [191]-[193]; [2007]HCA 59, [191]-[193]; R v Quinn [1962]2 QB 245,",https://jade.io/article/18712/section/9280,jade,Not Required
801,112,257).,"[191]-[193]; [2007]HCA 59, [191]-[193]; R v Quinn [1962]2 QB 245, 257). There may be a difficulty if the jury attempts an",https://jade.io/citation/2700419/section/141008,jade,Not Required
806,119,[324]).,"and invite submissions upon it(see R v Knight [2010]QCA 372, [324]). Comments are to be distinguished from warnings(e.g. against following impermissible",https://jade.io/article/207346/section/23555,jade,Not Required
809,119,"[39]-[40],","See Crampton v The Queen (2000)206 CLR 161; [2000]HCA 60, [39]-[40], [125]-[126], [142]). Where the observation is only a comment, the",https://jade.io/article/68230/section/5033,jade,Not Required
810,119,"[125]-[126],","Crampton v The Queen (2000)206 CLR 161; [2000]HCA 60, [39]-[40], [125]-[126], [142]). Where the observation is only a comment, the jury",https://jade.io/article/68230/section/4862,jade,Not Required
811,119,[142]).,"v The Queen (2000)206 CLR 161; [2000]HCA 60, [39]-[40], [125]-[126], [142]). Where the observation is only a comment, the jury should",https://jade.io/article/68230/section/2618,jade,Not Required
813,119,69-70,"may ignore it (Azzopardi v The Queen (2001)205 CLR 50, 69-70 [49]-[50]; [2001]HCA 25). The trial judge is not bound to",https://jade.io/article/68257/section/2010,jade,Not Required
818,119,[42]).,"counsel (RPS v The Queen (2000)199 CLR 620; [2000]HCA 3, [42]). The exercise of the discretion to comment on the facts",https://jade.io/article/68197/section/140755,jade,Not Required
820,119,323,"should be resolved (McKell v The Queen (2019)264 CLR 307, 323 [46]; [2019]HCA 5). In directing about admissions made pursuant to",https://jade.io/article/634253/section/433,jade,Not Required
825,122,[19]-[21])).,"is correct, they should acquit(see R v Johnson [2013]QCA 91, [19]-[21])). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/293993/section/6696,jade,Not Required
826,123,129(1)(c),"borne by the defendant: e.g. insanity, diminished responsibility, and s 129(1)(c) of the Drugs Misuse Act 1986. In such instances, the",https://jade.io/article/366403/section/19879,jade,Not Required
827,123,Drugs Misuse Act 1986.,"defendant: e.g. insanity, diminished responsibility, and s 129(1)(c) of the Drugs Misuse Act 1986. In such instances, the jury might be directed that): Where",https://jade.io/article/366403,jade,Not Required
829,126,196-197,"relevant to them(see Fingleton v The Queen (2005)227 CLR 166, 196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9],",https://jade.io/article/309/section/2374,jade,Not Required
834,126,"[9],","196-197 [77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions This brings me to a summary of",https://jade.io/article/313541/section/8,jade,Not Required
835,126,[86]-[89])).,"[77]-[80]; [2005]HCA 34, [77]-[80]; R v Baker [2014]QCA 5, [9], [86]-[89])). Rival contentions This brings me to a summary of the",https://jade.io/article/313541/section/3092,jade,Not Required
837,126,"161-162,","Van Den Hoek v The Queen (1986) 161 CLR 158, 161-162, 169; [1986] HCA 76; R v Murphy (1988)52 SASR 186,",https://jade.io/article/67328/section/2280,jade,Not Required
838,126,169;,"Den Hoek v The Queen (1986) 161 CLR 158, 161-162, 169; [1986] HCA 76; R v Murphy (1988)52 SASR 186, 195-197;",https://jade.io/article/67328/section/139952,jade,Not Required
842,126,195-197;,"169; [1986] HCA 76; R v Murphy (1988)52 SASR 186, 195-197; Hawkins v The Queen (1994)179 CLR 500, 517; [1994]HCA 28).",https://jade.io/citation/2709788/section/140435,jade,Not Required
844,126,517;,"SASR 186, 195-197; Hawkins v The Queen (1994)179 CLR 500, 517; [1994]HCA 28). Further assistance If you find that you need",https://jade.io/article/67831/section/140498,jade,Not Required
848,126,"[32],","see Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [32], [53]). Delivering the verdict When you return after having reached",https://jade.io/article/402565/section/260,jade,Not Required
852,129,[41]:,"Court in R v Dookhea (2017)262 CLR 402; [2017]HCA 36, [41]: ‘Secondly, although, as authority stands, it is generally speaking unwise",https://jade.io/article/547503/section/140829,jade,Not Required
854,129,1.7.2.,"‘Judicial College of Victoria, Victorian Criminal Charge Book (2017) at 1.7.2. See also Judicial Commission of New South Wales, Criminal Trial",https://jade.io/article/1053858/section/1390961,jade,Not Required
860,129,547-548,"[1.490]; R v Ho (2002) 130 A Crim R 545, 547-548 [15] per Bell J (Meagher JA and Hidden J agreeing",https://jade.io/article/137318/section/140827,jade,Not Required
863,129,562,"per Bell J (Meagher JA and Hidden J agreeing at 562 [66], [67]); Ward v The Queen [2013] NSWCCA 46, [54]",https://jade.io/article/137318/section/140799,jade,Not Required
865,129,[67]);,"J (Meagher JA and Hidden J agreeing at 562 [66], [67]); Ward v The Queen [2013] NSWCCA 46, [54] per McClellan",https://jade.io/article/137318/section/1739,jade,Not Required
889,131,[17]-[20];,"(2000)201 CLR 414; [2000]HCA 15; R v Willersdorf [2001]QCA 183, [17]-[20]; Harwood v The Queen(2002)188 ALR 296; [2002]HCA 20, [17]-[19]. However,",https://jade.io/article/167010/section/13490,jade,Not Required
891,131,[17]-[19].,"183, [17]-[20]; Harwood v The Queen(2002)188 ALR 296; [2002]HCA 20, [17]-[19]. However, see R v Stevens [2004]QCA 99, [79], [99]; those",https://jade.io/article/68329/section/6063,jade,Not Required
894,131,"[79],","[2002]HCA 20, [17]-[19]. However, see R v Stevens [2004]QCA 99, [79], [99]; those paragraphs being a useful caution against complicating a",https://jade.io/article/168361/section/402,jade,Not Required
895,131,[99];,"20, [17]-[19]. However, see R v Stevens [2004]QCA 99, [79], [99]; those paragraphs being a useful caution against complicating a summing-up",https://jade.io/article/168361/section/779,jade,Not Required
897,132,268;,"evidence (and see also R v Perdikoyiannis (2003)86 SASR 262, 268; [2003]SASC 310). In R v Bickell [2020]QCA 37, Morrison JA",https://jade.io/article/177687/section/140151,jade,Not Required
900,132,[148](footnotes,to leaving alternative charges to the jury as follows at [148](footnotes omitted): (a) the duty of a trial judge with respect,https://jade.io/article/717422/section/300,jade,Not Required
902,132,"[38],","the charges(see Stanton v R (2003)198 ALR 41; [2003]HCA 29, [38], [69]. A special direction is required where the alternative counts",https://jade.io/article/68398/section/1252,jade,Not Required
903,132,[69].,"charges(see Stanton v R (2003)198 ALR 41; [2003]HCA 29, [38], [69]. A special direction is required where the alternative counts are",https://jade.io/article/68398/section/1334,jade,Not Required
918,134,"[78],","[77]-[80]; Murray v The Queen (2002)211 CLR 193; [2002]HCA 26, [78], [151]; Stingel v The Queen (1990)171 CLR 312, 333-334; [1990]HCA",https://jade.io/article/68335/section/1016,jade,Not Required
919,134,[151];,"Murray v The Queen (2002)211 CLR 193; [2002]HCA 26, [78], [151]; Stingel v The Queen (1990)171 CLR 312, 333-334; [1990]HCA 61).",https://jade.io/article/68335/section/3513,jade,Not Required
921,134,333-334;,"26, [78], [151]; Stingel v The Queen (1990)171 CLR 312, 333-334; [1990]HCA 61). 3.4.3 Suggested Direction [Last reviewed: March 2026] I",https://jade.io/article/67605/section/2362,jade,Not Required
926,135,662).,"issues or consequences’ (R v Leivers [1999]1 Qd R 649, 662). Thus, for example, in Leivers, the prosecution based its case",https://jade.io/article/166065/section/140916,jade,Not Required
929,136,[88]).,"by which that verdict is reached?’(R v Spencer [2023]QCA 210, [88]). The Court in Spencer referred to R v Koko [2022]QCA",https://jade.io/article/1052132/section/613,jade,Not Required
936,136,"[36],","v The King [2023]VSCA 78; (2023)307 A Crim R 185, [36], where it was held that no unanimity direction was required",https://jade.io/article/973945/section/1155,jade,Not Required
941,136,212,while under the influence of alcohol. The Court held at 212 that the jury was not obliged to adopt a Queensland,https://jade.io/article/183370/section/139953,jade,Not Required
946,137,Domestic and Family Violence,called ‘Repeated sexual conduct with a child’ per s 16 Domestic and Family Violence Protection (Combating Coercive Control) and Other Legislation Amendment Act 2023,https://jade.io/article/966844,jade,Not Required
954,138,661),"a practice in Victoria (see R v Clarke [1986]VR 643, 661) and New South Wales was discussed in R v Dally",https://jade.io/article/653315/section/140568,jade,Not Required
956,138,591,"discussed in R v Dally (2001)115 A Crim R 582, 591 [59]; [2000]NSWCCA 162. The rationale is expressed in that case",https://jade.io/article/136398/section/140578,jade,Not Required
