link_id,page_no,link_text,surrounding_text,link_destination,link_domain
4387,800,[2010]QCA 6.,"[1999]QCA 212; R v Grimley [2000]QCA 64; R v Coomer [2010]QCA 6. In R v Condon [2010]QCA 117, the Court of Appeal",https://www.queenslandjudgments.com.au/caselaw/qca/2010/6,queenslandjudgments
4405,800,[1999]QCA 109,12 and R v Fitzgerald (1999)106 A Crim R 215; [1999]QCA 109 that ‘accident’ is not relevant to an offence under s,https://www.queenslandjudgments.com.au/caselaw/qca/1999/109,queenslandjudgments
4414,801,[1962]Qd R 398,"par (b)’. Section 23(1A) Section 23(1A)effectively reinstates R v Martyr [1962]Qd R 398 as regards cases falling within its scope. In Martyr, the",https://www.queenslandjudgments.com.au/case/id/500054,queenslandjudgments
4433,805,"[2005]1 Qd R 308,","119; (1998)100 A Crim R 430, 434; R v Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, 482",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
4436,805,"[2009]1 Qd R 476,","Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, 482 [20]; see also extensive discussion of the authorities in",https://www.queenslandjudgments.com.au/case/id/502013,queenslandjudgments
4440,805,"[2005]1 Qd R 308,","in considering whether a belief was reasonably held(R v Mrzljak [2005]1 Qd R 308, 321, 329-330). Queensland Supreme and District Courts Criminal Directions Benchbook",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
4455,808,[2019]2 Qd R,"sexual offences were considered in detail in R v Makary [2019]2 Qd R 528(see also R v FAV [2019]QCA 299, [5]-[6](Fraser JA), [45]-[48](Mullins",https://www.queenslandjudgments.com.au/case/id/512766,queenslandjudgments
4456,808,528(see,"considered in detail in R v Makary [2019]2 Qd R 528(see also R v FAV [2019]QCA 299, [5]-[6](Fraser JA), [45]-[48](Mullins JA)(Henry",https://www.queenslandjudgments.com.au/case/id/512766,queenslandjudgments
4467,809,"[2005]QCA 306,","cited with approval by McMurdo P in R v Cutts [2005]QCA 306, [14], with her Honour quoting: ‘“… there is, on the",https://www.queenslandjudgments.com.au/caselaw/qca/2005/306,queenslandjudgments
4469,809,"[2000]1 Qd R 437,","prefer the formulation by McPherson JA in R v Millar [2000]1 Qd R 437, 439 [7], which is that there must be evidence on",https://www.queenslandjudgments.com.au/case/id/506735,queenslandjudgments
4472,809,[2024]QCA 198,"JA, all members of the Court in R v Kalisa [2024]QCA 198 at [6], [9] and [94] preferred the formulation by McMurdo",https://www.queenslandjudgments.com.au/caselaw/qca/2024/198,queenslandjudgments
4476,809,"[2010]QCA 194,","deciding whether the Crown has negatived the defence(R v Rope [2010]QCA 194, [53]-[56]). Matters Relevant to a Defendant’s Belief The defendant’s intoxication",https://www.queenslandjudgments.com.au/caselaw/qca/2010/194,queenslandjudgments
4483,810,"[2005]1 Qd R 308,","119; (1998)100 A Crim R 430, 434; R v Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, [20]).",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
4486,810,"[2009]1 Qd R 476,","Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, [20]). Since the focus is on the defendant’s belief, rather",https://www.queenslandjudgments.com.au/case/id/502013,queenslandjudgments
4488,810,"[2005]1 Qd R 308,","in considering whether a belief was reasonably held(R v Mrzljak [2005]1 Qd R 308, 321, 329-330). In R v Mrzljak [2005]1 Qd R 308,",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
4491,810,"[2005]1 Qd R 308,","[2005]1 Qd R 308, 321, 329-330). In R v Mrzljak [2005]1 Qd R 308, Williams JA said: ‘[53] The critical fact for a defence",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
4566,814,[2020]QCA 199,"at [45]-[48], Henry J dissenting at [108]-[111]); R v Kellett [2020]QCA 199 (Morrison JA at [18]-[23], Mullins JA at [128]-[129])). In Makary,",https://www.queenslandjudgments.com.au/caselaw/qca/2020/199,queenslandjudgments
4567,814,(Morrison,"Henry J dissenting at [108]-[111]); R v Kellett [2020]QCA 199 (Morrison JA at [18]-[23], Mullins JA at [128]-[129])). In Makary, the",https://www.queenslandjudgments.com.au/caselaw/qca/2020/199,queenslandjudgments
4577,815,"Millar[[2000]1 Qd R 437,","I prefer the formulation by McPherson JA in R v Millar[[2000]1 Qd R 437, 439 [7]], which is that there must be evidence on",https://www.queenslandjudgments.com.au/case/id/506735,queenslandjudgments
4584,815,"[2010]QCA 194,","whether the Crown has negatived the defence (R v Rope [2010]QCA 194, [53]-[56]; R v Dunrobin [2013]QCA 175, [119]). Queensland Supreme and",https://www.queenslandjudgments.com.au/caselaw/qca/2010/194,queenslandjudgments
4586,815,"[2013]QCA 175,","defence (R v Rope [2010]QCA 194, [53]-[56]; R v Dunrobin [2013]QCA 175, [119]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026",https://www.queenslandjudgments.com.au/caselaw/qca/2013/175,queenslandjudgments
4594,816,"[2009]1 Qd R 476,","Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, 482-483 [20]). Since the focus is on the defendant’s belief,",https://www.queenslandjudgments.com.au/case/id/502013,queenslandjudgments
4597,816,"[2005]1 Qd R 308,","considering whether a belief was reasonably held (R v Mrzljak [2005]1 Qd R 308, 321, 329-330). In Mrzljak, Williams JA said: ‘[53] The critical",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
4604,821,"[2009]QCA 274,","provocation or self-defence’ (R v Lacey; Ex parte Attorney-General (Qld) [2009]QCA 274, [39]). If the evidence of the act grounding s 25’s",https://www.queenslandjudgments.com.au/caselaw/qca/2009/274/pdf-view,queenslandjudgments
4606,821,"[2009]QCA 274,","25 exclude its operation(R v Lacey; Ex parte Attorney-General (Qld) [2009]QCA 274, [36]; following R v Smith [2005]2 Qd R 69, 74).",https://www.queenslandjudgments.com.au/caselaw/qca/2009/274/pdf-view,queenslandjudgments
4608,821,"[2005]2 Qd R 69,","parte Attorney-General (Qld) [2009]QCA 274, [36]; following R v Smith [2005]2 Qd R 69, 74). In R v Dimitropoulos [2020]QCA 75 and Lynch v",https://www.queenslandjudgments.com.au/case/id/511341,queenslandjudgments
4610,821,[2020]QCA 75,"Smith [2005]2 Qd R 69, 74). In R v Dimitropoulos [2020]QCA 75 and Lynch v Commissioner of Police (2022)11 QR 609, defendants",https://www.queenslandjudgments.com.au/caselaw/qca/2020/75,queenslandjudgments
4611,821,"(2022)11 QR 609,","v Dimitropoulos [2020]QCA 75 and Lynch v Commissioner of Police (2022)11 QR 609, defendants unsuccessfully laid claim to s 25 to excuse production",https://www.queenslandjudgments.com.au/case/id/513117,queenslandjudgments
4616,821,"[2014]QCA 328,","a defence to a dangerous driving charge(see R v Sheldon [2014]QCA 328, [36]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026",https://www.queenslandjudgments.com.au/caselaw/qca/2014/328/pdf-view,queenslandjudgments
4618,822,[1980]Qd R 207).,be left to the jury(see for example R v Warner [1980]Qd R 207). 17.11.3 Suggested Direction [Last reviewed: April 2026] Ourlawprovidesthatapersonisnotcriminallyresponsibleforanactoromission done or,https://www.queenslandjudgments.com.au/case/id/503384,queenslandjudgments
4624,826,[1995]1 Qd R 667;,contained in s 31(2)apply to s 31(1)(c)(see R v Fietkau [1995]1 Qd R 667; R v Pickering [2016]QCA 124). The exceptions will be construed,https://www.queenslandjudgments.com.au/case/id/508944,queenslandjudgments
4625,826,[2016]QCA 124).,R v Fietkau [1995]1 Qd R 667; R v Pickering [2016]QCA 124). The exceptions will be construed strictly. In Pickering v The,https://www.queenslandjudgments.com.au/caselaw/qca/2016/124,queenslandjudgments
4628,827,"(2022)12 QR 417,","liable to have such threats made’. In R v Pain (2022)12 QR 417, a member of one outlaw motorcycle gang was charged with",https://www.queenslandjudgments.com.au/case/id/513144,queenslandjudgments
4634,830,[1995]1 Qd R 667;,exceptions contained in s 31(2)apply to s 31(1)(d)(R v Fietkau [1995]1 Qd R 667; R v Pickering [2016]QCA 124). The exceptions will be construed,https://www.queenslandjudgments.com.au/case/id/508944,queenslandjudgments
4635,830,[2016]QCA 124).,31(1)(d)(R v Fietkau [1995]1 Qd R 667; R v Pickering [2016]QCA 124). The exceptions will be construed strictly. In Pickering v The,https://www.queenslandjudgments.com.au/caselaw/qca/2016/124,queenslandjudgments
4638,831,"(2022)12 QR 417,","liable to have such threats made’. In R v Pain (2022)12 QR 417, a member of one outlaw motorcycle gang was charged with",https://www.queenslandjudgments.com.au/case/id/513144,queenslandjudgments
4641,835,"(2023)13 QR 276,","of the relevant residential “building”or “structure”’. In R v Richards (2023)13 QR 276, the Court of Appeal upheld the trial judge’s ruling that",https://www.queenslandjudgments.com.au/case/id/513158,queenslandjudgments
4644,835,"[2013]QCA 339,","of the definition of a dwelling’. In R v McMartin [2013]QCA 339, the jury were incorrectly instructed that the defence was excluded",https://www.queenslandjudgments.com.au/caselaw/qca/2013/339,queenslandjudgments
4651,839,[2006]1 Qd R 458.,"for discussion of s 22. See also R v Waine [2006]1 Qd R 458. For a useful examination of the authorities on ‘peaceable possession’,",https://www.queenslandjudgments.com.au/case/id/503812,queenslandjudgments
4655,841,"[1995]2 Qd R 490,","force to ensure the orderly movement of children(Horan v Ferguson [1995]2 Qd R 490, 500). The prosecution may also negative the defence by proving",https://www.queenslandjudgments.com.au/case/id/503482,queenslandjudgments
4657,841,"[2013]QCA 370,","reasonableness of the [defendant’s]conduct was to be adjudged’(R v DBG [2013]QCA 370, [31]). The defendant’s own views as to the appropriateness of",https://www.queenslandjudgments.com.au/caselaw/qca/2013/370,queenslandjudgments
4659,841,"[2019]QCA 9,","the force used was objectively reasonable(ACP v Queensland Police Service [2019]QCA 9, [26]). 17.16.3 Suggested Direction [Last reviewed: April 2026] Queensland Supreme",https://www.queenslandjudgments.com.au/caselaw/qca/2019/9,queenslandjudgments
4684,850,"[2015]2 Qd R 307,","270 is available on a charge of manslaughter(R v Major [2015]2 Qd R 307, 308 [3], 312 [33]). Applying the same reasoning it would",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
4690,851,"[1966]Qd R 47),","Major (and that of Hart J in R v Sleep [1966]Qd R 47), however it is consistent with and follows the High Court",https://www.queenslandjudgments.com.au/case/id/510188,queenslandjudgments
4694,851,"[2015]2 Qd R 307,","the use of force to prevent its repetition(R v Major [2015]2 Qd R 307, 312 [37]). It is not necessary for the defendant to",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
4697,851,"[2015]2 Qd R 307,","of the provocative act or insult being repeated’(R v Major [2015]2 Qd R 307, 309 [5]). There will often be overlap between the issues",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
4702,856,[2000],the following cases may be of assistance: R v Bojovic [2000] 2 Qd R 183; R v Gray (1998)98 A Crim,https://www.queenslandjudgments.com.au/case/id/509302,queenslandjudgments
4703,856,2 Qd R 183;,following cases may be of assistance: R v Bojovic [2000] 2 Qd R 183; R v Gray (1998)98 A Crim R 589; [1998]QCA 41;,https://www.queenslandjudgments.com.au/case/id/509302,queenslandjudgments
4705,856,[1998]QCA 41;,R 183; R v Gray (1998)98 A Crim R 589; [1998]QCA 41; R v Prow [1990]1 Qd R 64; R v Muratovic,https://www.queenslandjudgments.com.au/caselaw/qca/1998/41,queenslandjudgments
4706,856,[1990]1 Qd R 64;,(1998)98 A Crim R 589; [1998]QCA 41; R v Prow [1990]1 Qd R 64; R v Muratovic [1967]Qd R 15; Marwey v The Queen,https://www.queenslandjudgments.com.au/case/id/511458,queenslandjudgments
4707,856,[1967]Qd R 15;,R v Prow [1990]1 Qd R 64; R v Muratovic [1967]Qd R 15; Marwey v The Queen (1977)138 CLR 630; [1977]HCA 68; Zecevic,https://www.queenslandjudgments.com.au/case/id/503098,queenslandjudgments
4713,856,[1990]1 Qd R 64.,the meaning of provoked as outlined in R v Prow [1990]1 Qd R 64. If a jury finds that the assault was provoked by,https://www.queenslandjudgments.com.au/case/id/511458,queenslandjudgments
4714,857,[2001]QCA 547).,serious is a matter for the jury (R v Collins [2001]QCA 547). As to whether the force was likely to cause death,https://www.queenslandjudgments.com.au/caselaw/qca/2001/547,queenslandjudgments
4717,857,[2013]2 Qd R 64).,"for the ‘possible consequence’ relevant to accident (R v Hung [2013]2 Qd R 64). Further, the bare fact that grievous bodily harm was caused",https://www.queenslandjudgments.com.au/case/id/506716,queenslandjudgments
4718,857,"[2024]QCA 164,","bodily harm, not whether grievous bodily harm occurred(R v Speakman [2024]QCA 164, [13]). As to whether the defendant intended to cause death",https://www.queenslandjudgments.com.au/caselaw/qca/2024/164,queenslandjudgments
4722,857,[1998]QCA 41;,"see R v Gray (1998) 98 A Crim R 589; [1998]QCA 41; R v Greenwood [2002]QCA 360, [20]. This does not often",https://www.queenslandjudgments.com.au/caselaw/qca/1998/41,queenslandjudgments
4729,862,[1998]QCA 119;,defence(see Julian v The Queen (1998)100 A Crim R 430; [1998]QCA 119; Corcoran v The Queen (2000)111 A Crim R 126; [2000]QCA,https://www.queenslandjudgments.com.au/caselaw/qca/1998/119,queenslandjudgments
4731,862,[2000]QCA 114;,119; Corcoran v The Queen (2000)111 A Crim R 126; [2000]QCA 114; R v Wilmot (2006)165 A Crim R 14; [2006]QCA 91).,https://www.queenslandjudgments.com.au/caselaw/qca/2000/114,queenslandjudgments
4733,862,[2006]QCA 91).,[2000]QCA 114; R v Wilmot (2006)165 A Crim R 14; [2006]QCA 91). In R v Wilmot (2006)165 A Crim R 14; [2006]QCA,https://www.queenslandjudgments.com.au/caselaw/qca/2006/91,queenslandjudgments
4735,862,"[2006]QCA 91,","91). In R v Wilmot (2006)165 A Crim R 14; [2006]QCA 91, McMurdo P explained(footnotes omitted)– [4] In Gray, McPherson JA agreed",https://www.queenslandjudgments.com.au/caselaw/qca/2006/91,queenslandjudgments
4736,863,"[2020]QCA 85,","by the defender be reasonably necessary. In R v Saxon [2020]QCA 85, Davis J(with whom Sofronoff P and Boddice J agreed)said at",https://www.queenslandjudgments.com.au/caselaw/qca/2020/85,queenslandjudgments
4753,868,[2006]QCA 91;,"of reasoning, in connection with s 271(2), R v Wilmot [2006]QCA 91; (2006)165 A Crim R 14 and the cases discussed therein).",https://www.queenslandjudgments.com.au/caselaw/qca/2006/91,queenslandjudgments
4759,877,[1995]1 Qd R 667).,to act in defence of the person aided(R v Fietkau [1995]1 Qd R 667). The defence in s 273 was considered by Crowley J,https://www.queenslandjudgments.com.au/case/id/508944,queenslandjudgments
4760,877,[2024]QCA 240.,273 was considered by Crowley J in R v Lefoe [2024]QCA 240. His Honour (Mullins P and Kelly J agreeing) held that,https://www.queenslandjudgments.com.au/caselaw/qca/2024/240,queenslandjudgments
4761,877,"[2024]QCA 240,","defend themselves, such as where they were unconscious(R v Lefoe [2024]QCA 240, [104]-[105]). The state of mind relevant to s 273 is",https://www.queenslandjudgments.com.au/caselaw/qca/2024/240,queenslandjudgments
4765,877,"[2024]QCA 240,","bodily harm to use force to defend them(R v Lefoe [2024]QCA 240, [107]). Section 24 may operate in combination with s 273",https://www.queenslandjudgments.com.au/caselaw/qca/2024/240,queenslandjudgments
4767,877,"[2023]14 QR 20,","for the defendant to step in and help(R v Markovski [2023]14 QR 20, [33]). The following suggested direction does not describe the specific",https://www.queenslandjudgments.com.au/case/id/513178,queenslandjudgments
4774,881,"[2001]1 Qd R 56,","v Buttigieg (1993)69 A Crim R 21; R v Pangilinan [2001]1 Qd R 56, 64). There are three questions of fact, namely: 1. Was",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
4784,882,"[2001]1 Qd R 56,","v The Queen (1986)161 CLR 158, [168]; R v Pangilinan [2001]1 Qd R 56, [64]). In any case where the jury may take the",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
4796,887,[2019]QCA 29).,Law Amendment Act 2017(Qld)s 12 and see R v Thompson [2019]QCA 29). This category is where the provocation is based on ‘an,https://www.queenslandjudgments.com.au/case-download/id/321443,queenslandjudgments
4798,887,"[2001]1 Qd R 56,","v Buttigieg (1993)69 A Crim R 21; R v Pangilinan [2001]1 Qd R 56, [64]). There are three questions of fact, namely: 1. Was",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
4804,888,"[2001]1 Qd R 56,","v The Queen (1986)161 CLR 158, [168]; R v Pangilinan [2001]1 Qd R 56, [64]). In any case where the jury may take the",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
4820,900,"[1967]Qd R 470,","the ultimate issue in that way (see R v Biess [1967]Qd R 470, [477], R v Miller [2016]QCA 69, [61], [64]; R v",https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
4824,900,"[2016]QCA 69,","R v Biess [1967]Qd R 470, [477], R v Miller [2016]QCA 69, [61], [64]; R v Smith (aka Stella) (2021)8 QR 338).",https://www.queenslandjudgments.com.au/caselaw/qca/2016/69,queenslandjudgments
4827,900,(2021)8 QR 338).,"Miller [2016]QCA 69, [61], [64]; R v Smith (aka Stella) (2021)8 QR 338). The meaning of the word ‘substantial’ in s 304A is",https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
4832,900,[1967]Qd R,"particular case, fall between trivial and total(see R v Biess [1967]Qd R 470). The authorities suggest that it is necessary to direct",https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
4833,900,470).,fall between trivial and total(see R v Biess [1967]Qd R 470). The authorities suggest that it is necessary to direct the,https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
4836,900,(2021)8 QR 338).,Lloyd [1967]1 QB 175 and R v Smith (aka Stella) (2021)8 QR 338). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition),https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
4838,901,[1967]Qd R 470;,"since been adopted in Queensland (see also R v Biess [1967]Qd R 470; R v Smith (aka Stella) (2021)8 QR 338, [353]): ‘Fourthly,",https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
4839,901,"(2021)8 QR 338,","v Biess [1967]Qd R 470; R v Smith (aka Stella) (2021)8 QR 338, [353]): ‘Fourthly, this word‘substantial’, members of the jury. I am",https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
4843,901,"(2021)8 QR 338,","v Jutting [2018]HKCA; approved in R v Smith (aka Stella) (2021)8 QR 338, [353]: ‘Substantially impaired means just that. You would have to",https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
4862,905,"[2013]QCA 223,[26]","exploitation’, in R v Little (2013)231 A Crim R 145; [2013]QCA 223,[26] it was observed that the phrase takes its ordinary English",https://www.queenslandjudgments.com.au/caselaw/qca/2013/223,queenslandjudgments
4863,905,"[2006]QCA 242,","utilisation’ was referred to with approval. In R v Libke [2006]QCA 242, [100], a direction that sexual exploitation means taking advantage of",https://www.queenslandjudgments.com.au/caselaw/qca/2006/242/pdf-view,queenslandjudgments
4876,908,[2008]1 Qd R 127).,as the fault element: s 5.6(2)(see also Crowther v Sala [2008]1 Qd R 127). 18.1.1 Suggested Directions [Last reviewed: March 2025] Intention Intention is,https://www.queenslandjudgments.com.au/case/id/505986,queenslandjudgments
4910,913,[2007]QCA 209,whom the overt act was committed: see R v Lake [2007]QCA 209 at [67] per Holmes JA. The other members of the,https://www.queenslandjudgments.com.au/caselaw/qca/2007/209,queenslandjudgments
4915,913,[2007]QCA 209,acts available against each particular defendant: see R v Lake [2007]QCA 209 at [62]. 18.2.3 Suggested Direction [Last reviewed: September 2024] In,https://www.queenslandjudgments.com.au/caselaw/qca/2007/209,queenslandjudgments
