link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
142,22,"[2015]HCA 27,","1995. See also Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under s 57",https://www.hcourt.gov.au/sites/default/files/eresources/2015/HCA/27.pdf,hcourt,https://jade.io/article/402565
143,22,"[47],","also Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under s 57 of",https://jade.io/article/402565/section/777,jade,NA: JADE
144,22,[49].,"Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [47], [49]. The judge has a discretion under s 57 of the",https://jade.io/article/402565/section/1625,jade,NA: JADE
147,22,[2007]1 Qd R 25;,trial by a jury of 12 persons (R v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231). It is plainly desirable,https://www.queenslandjudgments.com.au/case/id/500638,queenslandjudgments,NA: QR
148,22,[2007],(R v Hutchings [2007]1 Qd R 25; R v Shaw [2007] QCA 231). It is plainly desirable that a judge exercising,https://www.queenslandjudgments.com.au/caselaw/qca/2007/231/pdf,queenslandjudgments,NA: QR
150,22,"(1999)199 CLR 99,134[103];","does so in unmistakeable terms. See Wu v The Queen (1999)199 CLR 99,134[103]; [1999]HCA 52, [103]. Ordinarily that will be made by the",https://anzlaw.thomsonreuters.com/Document/I7764aac087b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,thomsonreuters,NA: thomsonreuters
151,22,"[1999]HCA 52,","unmistakeable terms. See Wu v The Queen (1999)199 CLR 99,134[103]; [1999]HCA 52, [103]. Ordinarily that will be made by the judge making",https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-30/HCA/Wu%20v%20The%20Queen%20%28S22-1999%29%20%5B1999%5D%20HCA%2052.pdf,hcourt,https://jade.io/article/68154
152,22,[103].,"See Wu v The Queen (1999)199 CLR 99,134[103]; [1999]HCA 52, [103]. Ordinarily that will be made by the judge making two",https://jade.io/article/68154/section/140961,jade,NA: JADE
156,22,[2007]QCA 140.,R v Shaw [2007] QCA 231; and R v Walters [2007]QCA 140. Replacing Discharged Juror with Reserve Juror If a juror has,https://www.queenslandjudgments.com.au/case-download/id/61959,queenslandjudgments,NA: QR
157,22,34(4),"the reserve jurors(if there is more than one). See s 34(4) of the Jury Act 1995, which provides that the reserve",https://jade.io/article/352986/section/4436,jade,NA: JADE
160,23,"[2007]QCA 142,","for the purposes of the record. In R v Lorraway [2007]QCA 142, the Court of Appeal stated that trial judges who receive",https://www.queenslandjudgments.com.au/case-download/id/61907,queenslandjudgments,NA: QR
161,23,-2008,"and remain on the court file (See R v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a",https://anzlaw.thomsonreuters.com/Document/I2eb9b9c088b211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
163,23,"[2008]QCA 299,","(See R v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a juror’s note raises an issue or issues",https://www.queenslandjudgments.com.au/caselaw/qca/2008/299,queenslandjudgments,NA: QR
164,23,[31]).,"v Beattie (2008) 188 A Crim R 542; [2008]QCA 299, [31]). Where a juror’s note raises an issue or issues that",https://jade.io/article/84052/section/1017,jade,NA: JADE
165,23,"[2013]QCA 29,","disclosed in open court. See R v Millar (No 2) [2013]QCA 29, [27]. The judge should mark the note as an exhibit",https://archive.sclqld.org.au/qjudgment/2013/QCA13-029.pdf,sclqld,https://jade.io/article/290755
166,23,[27].,"open court. See R v Millar (No 2) [2013]QCA 29, [27]. The judge should mark the note as an exhibit for",https://jade.io/article/290755/section/140176,jade,NA: JADE
167,23,[2010]QCA 222).,on the particular topic of concern (See R v Kashani-Malaki [2010]QCA 222). An individual juror may ask a question of the judge,https://www.queenslandjudgments.com.au/case-download/id/70562,queenslandjudgments,NA: QR
168,23,53(7)(a),"of the judge directly. Separation of Jury Pursuant to s 53(7)(a) of the Jury Act 1995, after the jury has retired",https://jade.io/article/352986/section/31439,jade,NA: JADE
175,25,"[2001]1 Qd R 212,","potential to seem to prejudge the punishment(Cf R v Williams [2001]1 Qd R 212, 218). The associate calls upon the defendant by saying: See",https://www.queenslandjudgments.com.au/case/id/511736,queenslandjudgments,NA: QR
176,25,218).,"prejudge the punishment(Cf R v Williams [2001]1 Qd R 212, 218). The associate calls upon the defendant by saying: See Criminal",https://jade.io/article/166379/section/140599,jade,NA: JADE
181,27,51;,the charge contained in the indictment: Jury Act 1995 s 51; (b) the jury’s duty on the trial: Jury Act 1995,https://jade.io/article/352986/section/144,jade,NA: JADE
187,27,69A.,"about the defendant in the trial: Jury Act 1995 s 69A. Although not specifically mentioned by legislation, the judge may also",https://jade.io/article/352986/section/11604,jade,NA: JADE
189,27,(2014)244 A Crim R 443;,"[1997]2 Qd R 436). Opening Remarks In R v Oulds (2014)244 A Crim R 443; [2014]QCA 223, the Court of Appeal discussed the parameters of",https://anzlaw.thomsonreuters.com/Document/Ied1aebb088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
191,28,[2010]QCA 194).,"provide, then it should be given to them(R v Rope [2010]QCA 194). Voting Numbers In any communication with the judge, the jury",https://archive.sclqld.org.au/qjudgment/2010/QCA10-194.pdf,sclqld,https://jade.io/article/196759
194,28,"[35],","being contemplated(Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As a",https://jade.io/article/402565/section/140690,jade,NA: JADE
195,28,"[42],","contemplated(Smith v The Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As a general",https://jade.io/article/402565/section/140755,jade,NA: JADE
196,28,"[45],","v The Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As a general rule,",https://jade.io/article/402565/section/140602,jade,NA: JADE
197,28,"[53],","The Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As a general rule, a",https://jade.io/article/402565/section/140574,jade,NA: JADE
198,28,"[54],","Queen (2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As a general rule, a trial",https://jade.io/article/402565/section/788,jade,NA: JADE
199,28,[58]).,"(2015)255 CLR 161; [2015]HCA 27, [35], [42], [45], [53], [54], [58]). Taking of Verdicts As a general rule, a trial judge",https://jade.io/article/402565/section/140806,jade,NA: JADE
200,28,[2017]1 Qd R 497,"have been answered as fully as possible (R v JX [2017]1 Qd R 497 (McMurdo P at 507[33], North J agreeing)). Morrison JA took",https://www.queenslandjudgments.com.au/citation/2017-1-Qd-R-497,queenslandjudgments,NA: QR
201,28,[2016]QCA 350,"approach of the majority was approved in R v Lyall [2016]QCA 350 (McMurdo JA at [94]-[96], Morrison JA agreeing)). Note, however, that",https://archive.sclqld.org.au/qjudgment/2016/QCA16-350.pdf,sclqld,https://jade.io/article/510362
202,28,"[94]-[96],","approved in R v Lyall [2016]QCA 350 (McMurdo JA at [94]-[96], Morrison JA agreeing)). Note, however, that in R v Ngakyunkwokka",https://jade.io/article/510362/section/140853,jade,NA: JADE
203,28,"(2023)14 QR 295,","Morrison JA agreeing)). Note, however, that in R v Ngakyunkwokka (2023)14 QR 295, 320 [88], 321-322 [93]-[96] the Court considered some interstate authorities,",https://www.queenslandjudgments.com.au/citation/2023-14-QR-295,queenslandjudgments,NA: QR
204,28,320,"Note, however, that in R v Ngakyunkwokka (2023)14 QR 295, 320 [88], 321-322 [93]-[96] the Court considered some interstate authorities, as",https://jade.io/article/985871/section/613,jade,NA: JADE
206,28,321-322,"that in R v Ngakyunkwokka (2023)14 QR 295, 320 [88], 321-322 [93]-[96] the Court considered some interstate authorities, as well as",https://jade.io/article/985871/section/12833,jade,NA: JADE
208,29,[2011]1 WLR 200;,responsibility of jurors for their own conduct (R v Thompson [2011]1 WLR 200; [2010]EWCA Crim 1623). 2.2.3 Suggested Directions [Last reviewed: May 2026],https://www.iclr.co.uk/document/2011000367/casereport_44023/html,iclr,NA: ICLR
209,29,[2010]EWCA Crim 1623).,for their own conduct (R v Thompson [2011]1 WLR 200; [2010]EWCA Crim 1623). 2.2.3 Suggested Directions [Last reviewed: May 2026] Your function is,https://www.bailii.org/ew/cases/EWCA/Crim/2010/1623.html,bailii,NA: BAILII
210,30,2.2.4 Appendix),evidence in the respective cases. (The specimen opening remarks(please see 2.2.4 Appendix) refer to the ability of the trial judge to provide,rosetta://link/ch_judge_opening_remarks/appendix,link,Not Required
211,30,"(1992) 59 A Crim R 322,","the trial and in the summing up (R v Bellino (1992) 59 A Crim R 322, 343; R v Glennon (1992) 173 CLR 592, 603-604, 616,",https://anzlaw.thomsonreuters.com/Document/I082af8b088a711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
212,30,343;,"up (R v Bellino (1992) 59 A Crim R 322, 343; R v Glennon (1992) 173 CLR 592, 603-604, 616, 624;",https://jade.io/article/205190/section/139926,jade,NA: JADE
213,30,"(1992) 173 CLR 592,","(1992) 59 A Crim R 322, 343; R v Glennon (1992) 173 CLR 592, 603-604, 616, 624; [1992] HCA 16)). The following additional direction",https://anzlaw.thomsonreuters.com/Document/If368d01087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
214,30,"603-604,","R 322, 343; R v Glennon (1992) 173 CLR 592, 603-604, 616, 624; [1992] HCA 16)). The following additional direction might",https://jade.io/article/67675/section/3208,jade,NA: JADE
215,30,"616,","322, 343; R v Glennon (1992) 173 CLR 592, 603-604, 616, 624; [1992] HCA 16)). The following additional direction might be",https://jade.io/article/67675/section/140439,jade,NA: JADE
216,30,624;,"343; R v Glennon (1992) 173 CLR 592, 603-604, 616, 624; [1992] HCA 16)). The following additional direction might be given",https://jade.io/article/67675/section/140219,jade,NA: JADE
217,30,[1992] HCA,"R v Glennon (1992) 173 CLR 592, 603-604, 616, 624; [1992] HCA 16)). The following additional direction might be given in such",https://jade.io/article/67675,jade,NA: JADE
219,32,Evidence Act,a child witness’s evidence is to be admitted pursuant to Evidence Act 1977 (Qld) s 93A and/or a pre-recording of evidence is,https://jade.io/article/353262,jade,NA: JADE
222,32,93A,to be admitted pursuant to Evidence Act 1977 (Qld) s 93A and/or a pre-recording of evidence is to be played during,https://jade.io/article/353262/section/12479,jade,NA: JADE
223,35,Benchbook Chapter 2.1—‘your,issues or refer back to the pamphlet referred to in Benchbook Chapter 2.1—‘your responsibilities as a Juror’—along the following lines): As I have,rosetta://link/ch_trial_procedure/pamphlet,link,Not Required
225,39,[2007]2 Qd R 462).,of evidence to consider when they deliberate (R v Tichowitsch [2007]2 Qd R 462). While the decision to provide the jury with a transcript,https://www.queenslandjudgments.com.au/case/id/505771,queenslandjudgments,NA: QR
227,39,469,"receives a fair trial’(R v Tichowitsch [2007]2 Qd R 462, 469 [9]). Relevant considerations will include the following: It is our",https://jade.io/article/169602/section/8,jade,NA: JADE
229,39,"[2017]QCA 169,","reliability of the evidence that they are giving(R v Taylor [2017]QCA 169, [16]). If the jury are provided with a transcript of",https://archive.sclqld.org.au/qjudgment/2017/QCA17-169.pdf,sclqld,https://jade.io/article/543834
230,39,[16]).,"the evidence that they are giving(R v Taylor [2017]QCA 169, [16]). If the jury are provided with a transcript of the",https://jade.io/article/543834/section/140124,jade,NA: JADE
231,39,"[2016]2 Qd R 54,","of discussions that occurred in their absence (R v Martinez [2016]2 Qd R 54, 61 [15]-[16], 63 [29]-[30], 64-65 [41]-[42]). This may extend to",https://www.queenslandjudgments.com.au/case-download/id/512536,queenslandjudgments,NA: QR
232,39,61,"in their absence (R v Martinez [2016]2 Qd R 54, 61 [15]-[16], 63 [29]-[30], 64-65 [41]-[42]). This may extend to excising",https://jade.io/article/409903/section/1487,jade,NA: JADE
234,39,63,"absence (R v Martinez [2016]2 Qd R 54, 61 [15]-[16], 63 [29]-[30], 64-65 [41]-[42]). This may extend to excising from the",https://jade.io/article/409903/section/1097,jade,NA: JADE
236,39,64-65,"v Martinez [2016]2 Qd R 54, 61 [15]-[16], 63 [29]-[30], 64-65 [41]-[42]). This may extend to excising from the transcript discussions",https://jade.io/article/409903/section/2377,jade,NA: JADE
239,39,469,"they have been given(R v Tichowitsch [2007]2 Qd R 462, 469 [11]; R v Taylor [2017] QCA 169, [16]. Cf R",https://jade.io/article/169602/section/140185,jade,NA: JADE
246,39,"[2018]QCA 30,","v Taylor [2017] QCA 169, [16]. Cf R v LAK [2018]QCA 30, [35]). Complications may arise where part of the evidence comprises",https://archive.sclqld.org.au/qjudgment/2018/QCA18-030.pdf,sclqld,https://jade.io/article/573709
247,39,[35]).,"[2017] QCA 169, [16]. Cf R v LAK [2018]QCA 30, [35]). Complications may arise where part of the evidence comprises out",https://jade.io/article/573709/section/140690,jade,NA: JADE
250,39,21A,"(Qld), or evidence recorded before the trial pursuant to ss 21A or 21AK of the Evidence Act 1977. Usually, neither the",https://jade.io/article/353262/section/234,jade,NA: JADE
251,39,21AK,"evidence recorded before the trial pursuant to ss 21A or 21AK of the Evidence Act 1977. Usually, neither the recordings nor",https://jade.io/article/353262/section/19598,jade,NA: JADE
253,39,[1999]2 Qd R 283;,such evidence would go into the jury room(R v H [1999]2 Qd R 283; Gately v The Queen (2007)232 CLR 208; [2007]HCA 55); R,https://www.queenslandjudgments.com.au/case/id/506695,queenslandjudgments,NA: QR
254,39,(2007)232 CLR 208;,"v H [1999]2 Qd R 283; Gately v The Queen (2007)232 CLR 208; [2007]HCA 55); R v BEC (2023) 16 QR 1, 38",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f7299d8fb5e946a3ba181eeffd8f0ebf&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
255,39,[2007]HCA 55);,"Qd R 283; Gately v The Queen (2007)232 CLR 208; [2007]HCA 55); R v BEC (2023) 16 QR 1, 38 [114] ff).",https://www.hcourt.gov.au/sites/default/files/eresources/2007/HCA/55.pdf,hcourt,https://jade.io/article/18380
256,39,"(2023) 16 QR 1,","The Queen (2007)232 CLR 208; [2007]HCA 55); R v BEC (2023) 16 QR 1, 38 [114] ff). The rationale for Queensland Supreme and District",https://www.queenslandjudgments.com.au/case/id/513257,queenslandjudgments,NA: QR
257,39,38,"208; [2007]HCA 55); R v BEC (2023) 16 QR 1, 38 [114] ff). The rationale for Queensland Supreme and District Courts",https://jade.io/article/1040243/section/1642,jade,NA: JADE
259,40,"[2018]QSC 283,","usually go into the jury room (Cf R v Peniamina [2018]QSC 283, [24]; R v Tichowitsch [2007]2 Qd R 462, 470 [16]).",https://archive.sclqld.org.au/qjudgment/2018/QSC18-283.pdf,sclqld,https://jade.io/article/622777
260,40,[24];,"into the jury room (Cf R v Peniamina [2018]QSC 283, [24]; R v Tichowitsch [2007]2 Qd R 462, 470 [16]). In",https://jade.io/article/622777/section/140603,jade,NA: JADE
262,40,470,"[2018]QSC 283, [24]; R v Tichowitsch [2007]2 Qd R 462, 470 [16]). In cases where the evidence is substantial, care must",https://jade.io/article/169602/section/140124,jade,NA: JADE
265,40,470,"the jury with material(R v Tichowitsch [2007]2 Qd R 462, 470 [14]. Cf R v OT [2017]QCA 257, [35]-[36]). The decision",https://jade.io/article/169602/section/140575,jade,NA: JADE
266,40,"[2017]QCA 257,","[2007]2 Qd R 462, 470 [14]. Cf R v OT [2017]QCA 257, [35]-[36]). The decision to provide the jury with a transcript",https://archive.sclqld.org.au/qjudgment/2017/QCA17-257.pdf,sclqld,https://jade.io/article/561178
267,40,[35]-[36]).,"R 462, 470 [14]. Cf R v OT [2017]QCA 257, [35]-[36]). The decision to provide the jury with a transcript of",https://jade.io/article/561178/section/3351,jade,NA: JADE
269,44,Rule 50,Code Section 619–Speeches by counsel Criminal Practice Rules 1999 (Qld) Rule 50 – Addressing an accused person at the end of the,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-1999-0112,qld,
274,44,(1981)147 CLR 512;,them to have a fair trial (MacPherson v The Queen (1981)147 CLR 512; [1981]HCA 46). This can extend to advising a defendant of,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981032165&pubNum=3586&originatingDoc=I2343e36087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2f3283fb148245178bc37870b7b2f28c&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
275,44,[1981]HCA 46).,a fair trial (MacPherson v The Queen (1981)147 CLR 512; [1981]HCA 46). This can extend to advising a defendant of their right,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1981/46.html,austlii,https://jade.io/article/66931
